Processes,Size,Latency
106,32,17.58
106,64,17.52
106,128,39.62
106,256,41.44
106,512,40.7
106,1024,43.81
106,2048,66.5
106,4096,86.32
106,8192,137.0
106,16384,213.82
106,32768,371.68
106,65536,804.41
106,131072,1686.56
106,262144,3491.26
106,524288,6995.58
106,1048576,12891.12
108,2,16.08
108,4,17.19
108,8,16.98
108,16,17.46
108,32,17.18
108,64,17.36
108,128,39.8
108,256,40.88
108,512,41.07
108,1024,43.25
108,2048,67.14
108,4096,87.12
108,8192,138.86
108,16384,215.01
108,32768,380.04
108,65536,815.52
108,131072,1738.73
108,262144,3581.86
108,524288,7195.04
108,1048576,13300.29
110,2,16.25
110,4,16.52
110,8,16.19
110,16,16.83
110,32,16.58
110,64,16.83
110,128,39.16
110,256,40.62
110,512,40.83
110,1024,43.27
110,2048,66.87
110,4096,86.56
110,8192,138.68
110,16384,219.74
110,32768,386.51
110,65536,689.88
110,131072,1181.44
110,262144,2307.09
110,524288,6027.71
110,1048576,12517.71
112,2,17.72
112,4,17.83
112,8,17.74
112,16,18.38
112,32,16.96
112,64,18.23
112,128,41.95
112,256,43.33
112,512,43.07
112,1024,45.49
112,2048,71.35
112,4096,91.22
112,8192,144.96
112,16384,220.38
112,32768,396.4
112,65536,839.46
112,131072,1785.13
112,262144,3546.52
112,524288,6534.72
112,1048576,11649.45
114,2,17.22
114,4,17.58
114,8,17.56
114,16,18.32
114,32,18.75
114,64,18.45
114,128,41.82
114,256,43.65
114,512,43.27
114,1024,45.4
114,2048,70.81
114,4096,91.36
114,8192,145.35
114,16384,230.3
114,32768,393.95
114,65536,848.39
114,131072,1834.15
114,262144,3758.64
114,524288,7569.32
114,1048576,14045.22
116,2,17.24
116,4,17.85
116,8,17.83
116,16,18.11
116,32,18.67
116,64,18.26
116,128,42.44
116,256,44.0
116,512,43.62
116,1024,46.17
116,2048,72.47
116,4096,93.02
116,8192,149.87
116,16384,230.97
116,32768,413.16
116,65536,856.4
116,131072,1832.99
116,262144,3649.39
116,524288,7505.15
116,1048576,13799.5
118,2,17.84
118,4,18.19
118,8,18.2
118,16,18.7
118,32,19.87
118,64,18.36
118,128,43.06
118,256,44.62
118,512,44.46
118,1024,47.61
118,2048,73.9
118,4096,94.94
118,8192,150.84
118,16384,243.39
118,32768,401.83
118,65536,871.72
118,131072,1883.22
118,262144,3911.98
118,524288,7839.62
118,1048576,14626.3
120,2,18.52
120,4,18.61
120,8,18.32
120,16,19.55
120,32,18.9
120,64,19.07
120,128,44.42
120,256,45.12
120,512,45.33
120,1024,48.12
120,2048,74.55
120,4096,96.31
120,8192,152.82
120,16384,236.73
120,32768,416.19
120,65536,892.17
120,131072,1938.46
120,262144,4068.75
120,524288,8056.8
120,1048576,14873.31
122,2,18.71
122,4,18.98
122,8,18.61
122,16,19.72
122,32,19.45
122,64,19.58
122,128,45.6
122,256,47.71
122,512,46.77
122,1024,49.97
122,2048,76.79
122,4096,100.63
122,8192,159.43
122,16384,243.88
122,32768,438.17
122,65536,917.47
122,131072,1929.0
122,262144,3855.23
122,524288,8034.58
122,1048576,14822.72
124,2,20.33
124,4,20.24
124,8,19.75
124,16,21.05
124,32,20.33
124,64,20.3
124,128,46.31
124,256,46.76
124,512,47.09
124,1024,50.58
124,2048,78.1
124,4096,200.12
124,8192,203.84
124,16384,245.92
124,32768,449.24
124,65536,937.63
124,131072,1997.74
124,262144,4112.7
124,524288,8100.21
124,1048576,15097.68
126,2,19.92
126,4,20.51
126,8,19.81
126,16,20.37
126,32,20.44
126,64,20.77
126,128,46.91
126,256,48.47
126,512,48.17
126,1024,51.71
126,2048,81.08
126,4096,131.56
126,8192,258.15
126,16384,253.45
126,32768,454.39
126,65536,949.22
126,131072,1952.68
126,262144,4155.4
126,524288,7739.44
126,1048576,13510.38
128,2,18.76
128,4,19.25
128,8,19.07
128,16,19.76
128,32,20.18
128,64,20.59
128,128,46.22
128,256,46.78
128,512,47.24
128,1024,49.92
128,2048,288.29
128,4096,101.4
128,8192,161.95
128,16384,253.79
128,32768,457.11
128,65536,933.7
128,131072,1644.95
128,262144,2916.06
128,524288,6485.26
128,1048576,12398.35
130,2,20.0
130,4,19.99
130,8,20.08
130,16,20.21
130,32,20.96
130,64,20.91
