Processes,Size,Latency
102,32,6.64
102,64,6.47
102,128,6.85
102,256,7.05
102,512,7.13
102,1024,7.37
102,2048,9.75
102,4096,18.51
102,8192,36.75
102,16384,103.49
102,32768,231.61
102,65536,543.75
102,131072,1084.07
102,262144,2526.43
102,524288,4914.87
102,1048576,9621.6
104,2,6.45
104,4,6.42
104,8,6.74
104,16,6.68
104,32,6.55
104,64,6.94
104,128,6.68
104,256,6.95
104,512,7.15
104,1024,7.02
104,2048,9.54
104,4096,18.13
104,8192,37.25
104,16384,116.47
104,32768,247.41
104,65536,554.5
104,131072,1097.73
104,262144,2602.26
104,524288,5036.66
104,1048576,9844.9
106,2,6.97
106,4,7.37
106,8,7.27
106,16,6.59
106,32,7.26
106,64,7.29
106,128,7.55
106,256,7.79
106,512,7.25
106,1024,7.42
106,2048,10.23
106,4096,19.81
106,8192,44.17
106,16384,166.93
106,32768,746.04
106,65536,567.43
106,131072,1144.95
106,262144,2668.11
106,524288,5160.42
106,1048576,10160.94
108,2,7.1
108,4,7.14
108,8,7.13
108,16,7.08
108,32,7.63
108,64,7.46
108,128,7.35
108,256,7.61
108,512,7.75
108,1024,7.87
108,2048,10.46
108,4096,21.08
108,8192,45.85
108,16384,234.55
108,32768,876.02
108,65536,588.33
108,131072,1167.9
108,262144,2719.88
108,524288,5267.43
108,1048576,10281.25
110,2,7.52
110,4,7.26
110,8,7.42
110,16,7.87
110,32,7.64
110,64,7.61
110,128,8.14
110,256,8.43
110,512,8.37
110,1024,8.27
110,2048,10.64
110,4096,18.95
110,8192,38.0
110,16384,117.79
110,32768,256.14
110,65536,582.04
110,131072,1204.88
110,262144,2782.18
110,524288,5348.11
110,1048576,10500.97
112,2,7.43
112,4,7.36
112,8,7.46
112,16,7.71
112,32,7.84
112,64,8.92
112,128,7.62
112,256,8.09
112,512,8.2
112,1024,8.0
112,2048,10.39
112,4096,19.01
112,8192,34.11
112,16384,104.01
112,32768,268.09
112,65536,575.29
112,131072,1213.6
112,262144,2833.54
112,524288,5446.66
112,1048576,10688.42
114,2,7.68
114,4,7.96
114,8,8.07
114,16,7.72
114,32,8.71
114,64,7.84
114,128,8.03
114,256,8.61
114,512,8.57
114,1024,8.58
114,2048,10.71
114,4096,19.23
114,8192,42.23
114,16384,127.67
114,32768,292.06
114,65536,620.58
114,131072,1250.74
114,262144,2894.4
114,524288,5555.39
114,1048576,10932.69
116,2,7.7
116,4,7.91
116,8,8.07
116,16,8.78
116,32,8.24
116,64,8.23
116,128,8.37
116,256,8.56
116,512,8.79
116,1024,8.82
116,2048,11.3
116,4096,20.73
116,8192,45.64
116,16384,130.87
116,32768,301.08
116,65536,614.05
116,131072,1287.81
116,262144,2970.62
116,524288,5665.58
116,1048576,11121.06
118,2,8.47
118,4,8.25
118,8,8.54
118,16,8.47
118,32,8.73
118,64,8.46
118,128,8.9
118,256,9.27
118,512,9.12
118,1024,9.09
118,2048,11.39
118,4096,20.44
118,8192,47.31
118,16384,117.15
118,32768,290.78
118,65536,619.32
118,131072,1317.88
118,262144,3010.92
118,524288,5755.32
118,1048576,11382.91
120,2,8.28
120,4,8.31
120,8,8.39
120,16,8.92
120,32,10.54
120,64,8.48
120,128,8.67
120,256,8.76
120,512,8.91
120,1024,9.02
120,2048,11.62
120,4096,21.66
120,8192,44.99
120,16384,112.8
120,32768,328.18
120,65536,654.74
120,131072,1319.56
120,262144,3080.71
120,524288,5889.93
120,1048576,11559.86
122,2,7.68
122,4,8.56
122,8,8.83
122,16,9.4
122,32,9.34
122,64,9.75
122,128,10.53
122,256,10.91
122,512,8.65
122,1024,8.94
122,2048,12.54
122,4096,28.38
122,8192,52.58
122,16384,281.16
122,32768,308.62
122,65536,630.47
122,131072,1368.61
122,262144,3140.85
122,524288,6026.22
122,1048576,11740.44
124,2,8.16
124,4,8.56
124,8,8.6
124,16,8.66
124,32,8.42
124,64,8.58
124,128,9.27
124,256,9.48
124,512,9.68
124,1024,10.08
124,2048,13.08
124,4096,25.68
124,8192,48.6
124,16384,112.51
124,32768,374.88
124,65536,646.38
124,131072,1402.32
124,262144,3189.31
124,524288,6128.28
124,1048576,11972.3
126,2,8.01
126,4,8.6
126,8,8.65
126,16,8.97
126,32,8.39
126,64,8.4
126,128,9.02
126,256,9.18
126,512,9.13
126,1024,9.43
126,2048,12.2
126,4096,26.42
126,8192,70.89
126,16384,303.15
126,32768,310.12
126,65536,654.67
126,131072,1411.36
126,262144,3244.48
126,524288,6219.64
126,1048576,12196.47
128,2,8.16
128,4,8.18
128,8,8.18
128,16,8.38
128,32,8.15
128,64,8.42
128,128,8.83
128,256,9.3
128,512,9.42
128,1024,9.77
128,2048,13.03
128,4096,20.12
128,8192,40.8
128,16384,118.45
128,32768,288.35
128,65536,652.51
128,131072,1456.89
128,262144,3314.69
128,524288,6314.02
128,1048576,12343.37
130,2,7.32
130,4,7.54
130,8,7.78
130,16,7.51
130,32,7.79
130,64,7.75
130,128,8.9
130,256,9.08
130,512,9.36
130,1024,9.54
130,2048,12.54
130,4096,19.59
130,8192,40.33
130,16384,125.37
130,32768,278.66
130,65536,620.2
130,131072,1431.35
130,262144,3364.93
130,524288,6412.87
130,1048576,12505.68
132,2,7.53
132,4,7.69
132,8,7.79
132,16,7.77
132,32,7.84
132,64,7.76
132,128,8.71
132,256,8.72
132,512,9.06
132,1024,9.58
132,2048,12.44
132,4096,19.27
132,8192,39.7
132,16384,125.74
132,32768,267.63
132,65536,619.58
132,131072,1406.66
132,262144,3443.43
132,524288,6545.66
132,1048576,12762.05
134,2,7.07
134,4,7.41
134,8,7.24
134,16,7.44
134,32,7.86
134,64,7.83
134,128,8.32
134,256,8.7
134,512,9.01
134,1024,9.24
134,2048,12.49
134,4096,19.74
134,8192,39.5
134,16384,116.62
134,32768,267.41
134,65536,601.6
134,131072,1372.95
134,262144,3452.78
134,524288,6581.01
134,1048576,12832.58
136,2,7.56
136,4,7.48
136,8,7.62
136,16,7.62
136,32,7.73
136,64,7.89
136,128,8.47
136,256,8.76
136,512,9.26
136,1024,9.2
136,2048,12.28
136,4096,19.4
136,8192,38.51
136,16384,110.63
136,32768,266.17
136,65536,599.46
136,131072,1361.99
136,262144,3538.95
136,524288,6697.28
136,1048576,13052.56
138,2,6.94
138,4,7.09
138,8,7.43
138,16,7.3
138,32,7.52
138,64,7.71
138,128,8.34
138,256,8.59
138,512,8.99
138,1024,9.25
138,2048,12.18
138,4096,19.51
138,8192,38.36
138,16384,107.19
138,32768,259.95
138,65536,604.31
138,131072,1331.11
138,262144,3609.0
138,524288,6802.22
138,1048576,13297.27
140,2,7.1
140,4,7.05
140,8,7.4
140,16,7.23
140,32,7.36
140,64,7.49
140,128,8.23
140,256,8.19
140,512,8.61
140,1024,8.93
140,2048,11.84
140,4096,18.98
140,8192,37.9
140,16384,106.7
140,32768,255.08
140,65536,582.27
140,131072,1312.3
140,262144,3661.65
140,524288,6885.18
140,1048576,13430.94
142,2,6.88
142,4,6.82
142,8,6.86
142,16,6.95
142,32,7.31
142,64,7.39
142,128,8.23
142,256,8.47
142,512,8.91
142,1024,9.08
142,2048,11.88
142,4096,18.67
142,8192,37.84
142,16384,104.94
142,32768,259.74
142,65536,589.33
142,131072,1293.96
142,262144,3709.98
142,524288,6980.03
142,1048576,13554.59
144,2,7.03
144,4,6.84
