Processes,Size,Latency
84,2048,2.71
84,4096,4.01
84,8192,8.73
84,16384,18.58
84,32768,39.78
84,65536,82.15
84,131072,179.49
84,262144,1449.24
84,524288,3172.77
84,1048576,6446.96
86,2,2.16
86,4,2.12
86,8,2.14
86,16,2.19
86,32,2.17
86,64,2.23
86,128,2.28
86,256,2.58
86,512,2.75
86,1024,2.89
86,2048,2.95
86,4096,4.3
86,8192,8.18
86,16384,18.16
86,32768,40.1
86,65536,81.39
86,131072,176.36
86,262144,1485.32
86,524288,3241.14
86,1048576,6512.95
88,2,2.3
88,4,2.29
88,8,2.3
88,16,2.31
88,32,2.26
88,64,2.32
88,128,2.58
88,256,2.77
88,512,3.32
88,1024,3.07
88,2048,2.94
88,4096,4.55
88,8192,8.56
88,16384,18.97
88,32768,41.68
88,65536,85.36
88,131072,179.61
88,262144,1521.87
88,524288,3331.78
88,1048576,6673.13
90,2,2.27
90,4,2.29
90,8,2.26
90,16,2.27
90,32,2.28
90,64,2.39
90,128,2.46
90,256,2.6
90,512,2.76
90,1024,3.04
90,2048,2.78
90,4096,4.39
90,8192,8.31
90,16384,19.55
90,32768,41.44
90,65536,86.67
90,131072,182.73
90,262144,1557.46
90,524288,3437.6
90,1048576,6819.19
92,2,2.21
92,4,2.2
92,8,2.21
92,16,2.27
92,32,2.08
92,64,2.07
92,128,2.26
92,256,3.41
92,512,2.7
92,1024,2.84
92,2048,2.78
92,4096,4.51
92,8192,8.7
92,16384,20.43
92,32768,43.81
92,65536,87.36
92,131072,188.37
92,262144,1600.99
92,524288,3500.74
92,1048576,6925.35
94,2,2.46
94,4,2.36
94,8,2.35
94,16,2.53
94,32,2.24
94,64,2.28
94,128,2.62
94,256,3.34
94,512,2.9
94,1024,3.08
94,2048,2.97
94,4096,4.69
94,8192,9.34
94,16384,20.55
94,32768,44.0
94,65536,90.19
94,131072,196.75
94,262144,1644.67
94,524288,3587.44
94,1048576,7055.27
96,2,2.08
96,4,2.06
96,8,2.19
96,16,2.25
96,32,2.18
96,64,2.16
96,128,2.33
96,256,2.59
96,512,2.78
96,1024,2.95
96,2048,2.9
96,4096,4.84
96,8192,9.19
96,16384,20.59
96,32768,44.45
96,65536,89.83
96,131072,202.06
96,262144,1676.73
96,524288,3641.09
96,1048576,7150.35
98,2,2.21
98,4,2.22
98,8,2.29
98,16,2.34
98,32,2.13
98,64,2.12
98,128,2.42
98,256,3.15
98,512,2.83
98,1024,3.03
98,2048,2.87
98,4096,4.91
98,8192,9.42
98,16384,22.46
98,32768,44.27
98,65536,93.5
98,131072,201.82
98,262144,1718.5
98,524288,3736.52
98,1048576,7303.63
100,2,2.23
100,4,2.26
100,8,2.33
100,16,2.29
100,32,2.21
100,64,2.18
100,128,2.32
100,256,2.61
100,512,2.7
100,1024,2.91
100,2048,2.79
100,4096,4.91
100,8192,9.58
100,16384,21.28
100,32768,45.37
100,65536,96.76
100,131072,202.28
100,262144,1766.83
100,524288,3819.85
100,1048576,7444.1
102,2,2.38
102,4,2.39
102,8,2.37
102,16,2.38
102,32,2.39
102,64,2.3
102,128,2.53
102,256,2.69
102,512,3.11
102,1024,3.06
102,2048,2.96
102,4096,4.82
102,8192,9.75
102,16384,21.64
102,32768,46.93
102,65536,97.63
102,131072,200.38
102,262144,1802.27
102,524288,3925.54
102,1048576,7644.1
104,2,2.39
104,4,2.5
104,8,2.48
104,16,2.49
104,32,2.45
104,64,2.45
104,128,3.18
104,256,2.68
104,512,2.88
104,1024,2.98
104,2048,2.99
104,4096,5.16
104,8192,10.26
104,16384,22.03
104,32768,46.34
104,65536,99.26
104,131072,208.34
104,262144,1838.1
104,524288,3988.29
104,1048576,7720.07
106,2,2.49
106,4,2.47
106,8,2.54
106,16,2.46
106,32,2.4
106,64,2.46
106,128,2.8
106,256,2.98
106,512,2.99
106,1024,3.18
106,2048,3.07
106,4096,5.1
106,8192,9.92
106,16384,22.55
106,32768,48.71
106,65536,99.35
106,131072,210.06
106,262144,1907.59
106,524288,4076.0
106,1048576,7885.2
108,2,2.48
108,4,2.46
108,8,2.53
108,16,2.44
108,32,2.38
108,64,2.4
108,128,2.69
108,256,2.8
108,512,2.91
108,1024,3.06
108,2048,3.07
108,4096,5.24
108,8192,11.11
108,16384,22.66
108,32768,49.01
108,65536,102.99
108,131072,207.54
108,262144,1939.26
108,524288,4115.23
108,1048576,7951.62
110,2,2.34
110,4,2.4
110,8,2.5
110,16,2.46
110,32,2.37
110,64,3.14
110,128,2.79
110,256,3.01
110,512,3.05
110,1024,3.42
110,2048,3.1
110,4096,5.22
110,8192,9.73
110,16384,22.8
110,32768,48.76
110,65536,102.15
110,131072,215.87
110,262144,1981.63
110,524288,4237.79
110,1048576,8165.8
112,2,2.12
112,4,2.36
112,8,2.34
112,16,2.39
112,32,2.23
112,64,2.93
112,128,2.44
112,256,2.81
112,512,2.8
112,1024,3.09
112,2048,2.96
112,4096,5.29
112,8192,10.36
112,16384,24.74
112,32768,48.78
112,65536,105.13
112,131072,217.77
112,262144,2011.02
112,524288,4294.37
112,1048576,8223.79
114,2,2.26
114,4,2.29
114,8,2.36
114,16,2.32
114,32,2.24
114,64,3.03
114,128,2.55
114,256,2.78
114,512,2.78
114,1024,3.11
114,2048,2.96
114,4096,5.37
114,8192,10.15
114,16384,24.78
114,32768,49.59
114,65536,108.38
114,131072,221.93
114,262144,2051.21
114,524288,4360.9
114,1048576,8374.98
116,2,2.32
116,4,2.39
116,8,2.3
116,16,2.3
116,32,2.21
116,64,2.35
116,128,2.55
116,256,2.85
116,512,2.79
116,1024,3.07
116,2048,3.02
116,4096,5.38
116,8192,11.28
116,16384,26.19
116,32768,52.51
116,65536,111.74
116,131072,229.66
116,262144,2105.38
116,524288,4480.27
116,1048576,8525.97
118,2,2.07
118,4,2.18
118,8,2.37
118,16,2.49
118,32,2.52
118,64,2.44
118,128,2.44
118,256,2.79
118,512,2.68
118,1024,3.02
118,2048,2.85
118,4096,5.41
118,8192,10.39
118,16384,23.96
118,32768,52.88
118,65536,111.54
118,131072,226.69
118,262144,2156.55
118,524288,4523.13
118,1048576,8633.41
120,2,2.37
120,4,2.43
120,8,2.4
120,16,2.46
120,32,2.99
120,64,2.42
120,128,2.65
120,256,2.83
120,512,2.94
120,1024,3.29
120,2048,3.07
120,4096,5.69
120,8192,10.42
120,16384,25.44
120,32768,53.11
120,65536,110.37
120,131072,229.6
120,262144,2189.64
120,524288,4579.98
120,1048576,8748.44
122,2,2.48
122,4,2.52
122,8,2.47
122,16,2.52
122,32,2.5
122,64,2.68
122,128,2.61
122,256,2.84
122,512,3.01
122,1024,3.21
122,2048,3.15
122,4096,5.71
122,8192,10.61
122,16384,25.33
122,32768,54.68
122,65536,113.28
122,131072,228.76
122,262144,2228.34
122,524288,4664.02
122,1048576,8894.58
124,2,2.16
124,4,2.37
124,8,2.36
124,16,2.4
124,32,2.92
124,64,2.46
124,128,2.62
124,256,2.74
124,512,2.76
124,1024,3.09
124,2048,3.07
124,4096,5.68
124,8192,10.79
124,16384,27.07
124,32768,56.32
124,65536,115.08
124,131072,231.06
124,262144,2279.65
124,524288,4727.67
124,1048576,8980.39
126,2,2.21
126,4,2.4
126,8,2.39
126,16,3.14
126,32,2.56
126,64,2.49
126,128,2.68
126,256,2.87
126,512,2.98
126,1024,3.24
126,2048,3.26
126,4096,5.75
126,8192,10.89
126,16384,25.62
126,32768,55.58
126,65536,117.48
126,131072,233.43
126,262144,2328.73
126,524288,4775.6
126,1048576,9098.28
128,2,2.19
128,4,2.45
128,8,2.4
128,16,2.79
128,32,2.42
128,64,2.66
128,128,2.45
128,256,2.67
128,512,2.75
128,1024,3.11
128,2048,3.1
128,4096,5.5
128,8192,11.16
128,16384,25.63
128,32768,54.85
128,65536,113.67
128,131072,235.11
128,262144,2350.94
128,524288,4851.0
128,1048576,9205.59
130,2,2.29
130,4,2.35
130,8,2.35
130,16,2.4
130,32,2.47
130,64,2.28
130,128,2.38
130,256,2.58
130,512,2.69
130,1024,2.98
130,2048,3.04
130,4096,5.7
130,8192,11.04
130,16384,27.72
130,32768,56.45
130,65536,118.21
130,131072,236.63
130,262144,2412.79
130,524288,4927.93
130,1048576,9399.34
132,2,2.21
132,4,2.25
132,8,2.29
132,16,2.26
132,32,2.48
132,64,2.31
132,128,2.5
132,256,2.53
132,512,2.61
132,1024,2.93
132,2048,2.98
132,4096,5.71
132,8192,10.89
132,16384,27.18
132,32768,57.21
